,sigma,optimizer,seed,r
652,1.0,newton-cg,59,0.8835682721694516
653,1.0,cobyla,59,0.915351839937402
654,1.0,nelder-mead,59,0.7247963219386361
655,1.0,rmsprop,60,0.7980562020009219
656,1.0,newton-cg,60,0.7980562020009219
657,1.0,cobyla,60,0.9529522134187797
658,1.0,nelder-mead,60,0.9545850861043053
659,1.0,rmsprop,61,0.7284622339354488
660,1.0,newton-cg,61,0.7284622339354488
661,1.0,cobyla,61,0.9271824817521491
662,1.0,nelder-mead,61,0.7284622339354488
663,1.0,rmsprop,62,0.8857206453676519
664,1.0,newton-cg,62,1.0
665,1.0,cobyla,62,0.8478230929980891
666,1.0,nelder-mead,62,0.6525962340642992
667,1.0,rmsprop,63,1.0
668,1.0,newton-cg,63,1.0
669,1.0,cobyla,63,0.7309228577745212
670,1.0,nelder-mead,63,0.9448203880993633
671,1.0,rmsprop,64,0.7948771319285883
672,1.0,newton-cg,64,0.8412532571519775
673,1.0,cobyla,64,1.0
674,1.0,nelder-mead,64,0.7948771319285883
675,1.0,rmsprop,65,0.8644092372938669
676,1.0,newton-cg,65,1.0
677,1.0,cobyla,65,1.0
678,1.0,nelder-mead,65,0.8644092372938669
679,1.0,rmsprop,66,0.4612958306081856
680,1.0,newton-cg,66,0.6717291528114916
681,1.0,cobyla,66,0.8844568249015483
682,1.0,nelder-mead,66,0.4943625363080919
683,1.0,rmsprop,67,0.8096064489308549
684,1.0,newton-cg,67,0.75011055239926
685,1.0,cobyla,67,0.80641214146784
686,1.0,nelder-mead,67,0.8096064489308549
687,1.0,rmsprop,68,0.8478966854289238
688,1.0,newton-cg,68,0.7390286815183663
689,1.0,cobyla,68,0.7775890921817851
690,1.0,nelder-mead,68,0.5683205962152076
691,1.0,rmsprop,69,0.823094763714119
692,1.0,newton-cg,69,1.0
693,1.0,cobyla,69,1.0
694,1.0,nelder-mead,69,0.6430028024740762
695,1.0,rmsprop,70,0.7475488401256838
696,1.0,newton-cg,70,0.8359428382476363
697,1.0,cobyla,70,1.0
698,1.0,nelder-mead,70,0.7475488401256838
699,1.0,rmsprop,71,0.6513190584745892
700,1.0,newton-cg,71,0.6513190584745892
701,1.0,cobyla,71,0.9114284398013877
702,1.0,nelder-mead,71,0.6513190584745892
703,1.0,rmsprop,72,0.8121039932553017
704,1.0,newton-cg,72,0.8522894031535453
705,1.0,cobyla,72,0.7901341451126572
706,1.0,nelder-mead,72,0.8522894031535453
707,1.0,rmsprop,73,0.7813986572328614
708,1.0,newton-cg,73,0.7813986572328614
709,1.0,cobyla,73,0.9428160294622803
710,1.0,nelder-mead,73,0.6941105215670608
711,1.0,rmsprop,74,0.9507418350577209
712,1.0,newton-cg,74,0.8550244295836892
713,1.0,cobyla,74,1.0
714,1.0,nelder-mead,74,0.8550244295836892
715,1.0,rmsprop,75,0.9592803427441919
716,1.0,newton-cg,75,1.0
717,1.0,cobyla,75,0.7407234282797465
718,1.0,nelder-mead,75,0.9592803427441919
719,1.0,rmsprop,76,1.0
720,1.0,newton-cg,76,0.9269104715842429
721,1.0,cobyla,76,1.0
722,1.0,nelder-mead,76,1.0
723,1.0,rmsprop,77,0.9618334857688525
724,1.0,newton-cg,77,0.9618334857688525
725,1.0,cobyla,77,1.0
726,1.0,nelder-mead,77,0.9618334857688525
727,1.0,rmsprop,78,0.9483341606805685
728,1.0,newton-cg,78,0.9483341606805685
729,1.0,cobyla,78,1.0
730,1.0,nelder-mead,78,0.5712317186682803
731,1.0,rmsprop,79,0.5773265392160938
732,1.0,newton-cg,79,0.6798444377507143
733,1.0,cobyla,79,0.5445172755552292
734,1.0,nelder-mead,79,0.6101467773258037
735,1.0,rmsprop,80,0.8137308182908857
736,1.0,newton-cg,80,1.0
737,1.0,cobyla,80,1.0
738,1.0,nelder-mead,80,0.8137308182908857
739,1.0,rmsprop,81,0.8067833770209958
740,1.0,newton-cg,81,0.8067833770209958
741,1.0,cobyla,81,0.9377887163495529
742,1.0,nelder-mead,81,0.8067833770209958
743,1.0,rmsprop,82,0.8218092115167744
744,1.0,newton-cg,82,0.6369519194211795
745,1.0,cobyla,82,1.0
746,1.0,nelder-mead,82,0.8218092115167744
747,1.0,rmsprop,83,0.9663757962201063
748,1.0,newton-cg,83,0.6649123147673666
749,1.0,cobyla,83,1.0
750,1.0,nelder-mead,83,0.9663757962201063
751,1.0,rmsprop,84,0.8749775426809011
752,1.0,newton-cg,84,0.9819405139911492
753,1.0,cobyla,84,0.9102992536101303
754,1.0,nelder-mead,84,0.8749775426809011
755,1.0,rmsprop,85,1.0
756,1.0,newton-cg,85,0.9189017906849789
757,1.0,cobyla,85,0.9189017906849789
758,1.0,nelder-mead,85,0.9189017906849789
759,1.0,rmsprop,86,0.5370349185569953
760,1.0,newton-cg,86,0.5370349185569953
761,1.0,cobyla,86,1.0
762,1.0,nelder-mead,86,0.5370349185569953
763,1.0,rmsprop,87,1.0
764,1.0,newton-cg,87,0.6510070384794909
765,1.0,cobyla,87,1.0
766,1.0,nelder-mead,87,1.0
767,1.0,rmsprop,88,0.8265708021533763
768,1.0,newton-cg,88,0.8265708021533763
769,1.0,cobyla,88,0.9342091227058367
770,1.0,nelder-mead,88,0.8265708021533763
771,1.0,rmsprop,89,1.0
772,1.0,newton-cg,89,1.0
773,1.0,cobyla,89,0.9962127597819426
774,1.0,nelder-mead,89,1.0
775,1.0,rmsprop,90,0.7182337077343744
776,1.0,newton-cg,90,1.0
777,1.0,cobyla,90,1.0
778,1.0,nelder-mead,90,0.7182337077343744
779,1.0,rmsprop,91,0.5238767915821585
780,1.0,newton-cg,91,0.8173949718346332
781,1.0,cobyla,91,1.0
782,1.0,nelder-mead,91,0.5238767915821585
783,1.0,rmsprop,92,1.0
784,1.0,newton-cg,92,1.0
785,1.0,cobyla,92,0.7197165801076109
786,1.0,nelder-mead,92,1.0
787,1.0,rmsprop,93,0.5549664520012012
788,1.0,newton-cg,93,0.7210368629269156
789,1.0,cobyla,93,0.7309466917992699
790,1.0,nelder-mead,93,0.7846782287910493
791,1.0,rmsprop,94,0.7432293508730219
792,1.0,newton-cg,94,0.8821304256192161
793,1.0,cobyla,94,0.7129246490218817
794,1.0,nelder-mead,94,0.8821304256192161
795,1.0,rmsprop,95,0.6307568259480212
796,1.0,newton-cg,95,0.769264245842863
797,1.0,cobyla,95,0.9765725428323934
798,1.0,nelder-mead,95,0.8366099793105312
799,1.0,rmsprop,96,0.42632587843385394
800,1.0,newton-cg,96,1.0
801,1.0,cobyla,96,1.0
802,1.0,nelder-mead,96,0.42632587843385394
803,1.0,rmsprop,97,0.6577073596019201
804,1.0,newton-cg,97,1.0
805,1.0,cobyla,97,1.0
806,1.0,nelder-mead,97,1.0
807,1.0,rmsprop,98,0.7524567141808319
808,1.0,newton-cg,98,0.8100124440278248
809,1.0,cobyla,98,0.7793109347815796
810,1.0,nelder-mead,98,0.8711654107300741
811,1.0,rmsprop,99,0.9364902086647721
812,1.0,newton-cg,99,0.9364902086647721
813,1.0,cobyla,99,1.0
814,1.0,nelder-mead,99,0.6286994781138308
815,1.0,rmsprop,100,0.9498382668520456
816,1.0,newton-cg,100,0.8010764498222407
817,1.0,cobyla,100,1.0
818,1.0,nelder-mead,100,0.9498382668520456
819,10.0,rmsprop,1,0.70983858720243
820,10.0,newton-cg,1,0.70983858720243
821,10.0,cobyla,1,0.8349882848183983
822,10.0,nelder-mead,1,0.7419861188015975
823,10.0,rmsprop,2,0.690112316966495
824,10.0,newton-cg,2,0.8125824542353305
825,10.0,cobyla,2,0.8715134726478879
826,10.0,nelder-mead,2,0.8859489056505888
827,10.0,rmsprop,3,0.8474133775086076
828,10.0,newton-cg,3,0.8474133775086076
829,10.0,cobyla,3,0.7102026640740835
830,10.0,nelder-mead,3,0.8474133775086076
831,10.0,rmsprop,4,0.9082015788589872
832,10.0,newton-cg,4,0.5787936775645944
833,10.0,cobyla,4,0.7369654405448808
834,10.0,nelder-mead,4,0.9082015788589872
835,10.0,rmsprop,5,0.6074503048784272
836,10.0,newton-cg,5,0.5165878365555179
837,10.0,cobyla,5,0.9176239173968626
838,10.0,nelder-mead,5,0.6074503048784272
839,10.0,rmsprop,6,0.957105391349336
840,10.0,newton-cg,6,0.5831981364473982
841,10.0,cobyla,6,1.0
842,10.0,nelder-mead,6,0.957105391349336
843,10.0,rmsprop,7,0.6605427935006921
844,10.0,newton-cg,7,0.6605427935006921
845,10.0,cobyla,7,0.8586069862685196
846,10.0,nelder-mead,7,0.6169316301495307
847,10.0,rmsprop,8,0.9991134487787039
848,10.0,newton-cg,8,0.8831831528875321
849,10.0,cobyla,8,0.7572383777514653
850,10.0,nelder-mead,8,0.9991134487787039
851,10.0,rmsprop,9,0.896324681432879
852,10.0,newton-cg,9,0.896324681432879
853,10.0,cobyla,9,0.9535481911787735
854,10.0,nelder-mead,9,0.9535481911787735
855,10.0,rmsprop,10,0.75500743730457
856,10.0,newton-cg,10,0.75500743730457
857,10.0,cobyla,10,0.8476974193054138
858,10.0,nelder-mead,10,0.75500743730457
859,10.0,rmsprop,11,0.5308794055554665
860,10.0,newton-cg,11,0.8956883192088871
861,10.0,cobyla,11,0.8956883192088871
862,10.0,nelder-mead,11,1.0
863,10.0,rmsprop,12,0.889164480769098
864,10.0,newton-cg,12,0.5114684346297675
865,10.0,cobyla,12,1.0
866,10.0,nelder-mead,12,0.7353058314800829
867,10.0,rmsprop,13,1.0
868,10.0,newton-cg,13,1.0
869,10.0,cobyla,13,0.8038606699158105
870,10.0,nelder-mead,13,0.8655461542119219
871,10.0,rmsprop,14,0.7386896041700969
872,10.0,newton-cg,14,0.7386896041700969
873,10.0,cobyla,14,1.0
874,10.0,nelder-mead,14,0.7386896041700969
875,10.0,rmsprop,15,1.0
876,10.0,newton-cg,15,1.0
877,10.0,cobyla,15,1.0
878,10.0,nelder-mead,15,1.0
879,10.0,rmsprop,16,0.5676520551679258
880,10.0,newton-cg,16,0.700743552859699
881,10.0,cobyla,16,0.5646677644712589
882,10.0,nelder-mead,16,0.5676520551679258
883,10.0,rmsprop,17,0.8172373737984266
884,10.0,newton-cg,17,0.8613392694731756
885,10.0,cobyla,17,0.9627988607273307
886,10.0,nelder-mead,17,0.8172373737984266
887,10.0,rmsprop,18,0.8781897454133223
888,10.0,newton-cg,18,0.8781897454133223
889,10.0,cobyla,18,0.7522695544060376
890,10.0,nelder-mead,18,0.6060702055422513
891,10.0,rmsprop,19,0.8447334141340255
892,10.0,newton-cg,19,0.5424698727697697
893,10.0,cobyla,19,0.8095446910409668
894,10.0,nelder-mead,19,0.4666959551882838
895,10.0,rmsprop,20,0.977591121468447
896,10.0,newton-cg,20,0.977591121468447
897,10.0,cobyla,20,0.977591121468447
898,10.0,nelder-mead,20,0.977591121468447
899,10.0,rmsprop,21,0.6768641419840487
900,10.0,newton-cg,21,0.9350314007111384
901,10.0,cobyla,21,0.9638343021527683
902,10.0,nelder-mead,21,0.9791836416456206
903,10.0,rmsprop,22,0.7916888235207341
904,10.0,newton-cg,22,0.7835517651112387
905,10.0,cobyla,22,0.8813572313368342
906,10.0,nelder-mead,22,0.851223656146538
907,10.0,rmsprop,23,0.5589699246114939
908,10.0,newton-cg,23,0.5589699246114939
909,10.0,cobyla,23,1.0
910,10.0,nelder-mead,23,0.5589699246114939
911,10.0,rmsprop,24,0.7023942000724995
912,10.0,newton-cg,24,0.7519392693380875
913,10.0,cobyla,24,1.0
914,10.0,nelder-mead,24,0.5623034898213117
915,10.0,rmsprop,25,0.5016243207697824
916,10.0,newton-cg,25,0.8278004668176665
917,10.0,cobyla,25,1.0
918,10.0,nelder-mead,25,0.5016243207697824
919,10.0,rmsprop,26,0.8891349180653915
920,10.0,newton-cg,26,1.0
921,10.0,cobyla,26,1.0
922,10.0,nelder-mead,26,0.8891349180653915
923,10.0,rmsprop,27,0.6451863877329752
924,10.0,newton-cg,27,1.0
925,10.0,cobyla,27,1.0
926,10.0,nelder-mead,27,0.6451863877329752
927,10.0,rmsprop,28,0.8193687963591165
928,10.0,newton-cg,28,1.0
929,10.0,cobyla,28,0.8701879103266462
930,10.0,nelder-mead,28,0.8193687963591165
931,10.0,rmsprop,29,1.0
932,10.0,newton-cg,29,1.0
933,10.0,cobyla,29,1.0
934,10.0,nelder-mead,29,1.0
935,10.0,rmsprop,30,0.8989485931578611
936,10.0,newton-cg,30,0.7021423352896883
937,10.0,cobyla,30,0.9973592825490564
938,10.0,nelder-mead,30,0.8989485931578611
939,10.0,rmsprop,31,0.7799461926772725
940,10.0,newton-cg,31,0.9327544526434813
941,10.0,cobyla,31,0.9827690862412957
942,10.0,nelder-mead,31,0.49927417416655195
943,10.0,rmsprop,32,0.9032894788912587
944,10.0,newton-cg,32,0.9295980379526643
945,10.0,cobyla,32,0.9032894788912587
946,10.0,nelder-mead,32,0.844408599594896
947,10.0,rmsprop,33,0.6831893371629925
948,10.0,newton-cg,33,0.9354261327348838
949,10.0,cobyla,33,0.9064960318547118
950,10.0,nelder-mead,33,0.6831893371629925
951,10.0,rmsprop,34,0.7718239297256606
952,10.0,newton-cg,34,0.8942389914038623
953,10.0,cobyla,34,0.4852291500876701
954,10.0,nelder-mead,34,0.3760024034280326
955,10.0,rmsprop,35,0.5952584553909
956,10.0,newton-cg,35,0.8729367977214014
957,10.0,cobyla,35,0.7710621178575113
958,10.0,nelder-mead,35,0.9095678933833978
959,10.0,rmsprop,36,0.9577351867064522
960,10.0,newton-cg,36,0.9288167943765467
961,10.0,cobyla,36,1.0
962,10.0,nelder-mead,36,0.9577351867064522
963,10.0,rmsprop,37,0.6018727923482097
964,10.0,newton-cg,37,1.0
965,10.0,cobyla,37,0.9206274866640388
966,10.0,nelder-mead,37,0.8599294645414597
967,10.0,rmsprop,38,0.931949711951772
968,10.0,newton-cg,38,0.931949711951772
969,10.0,cobyla,38,0.749763491707193
970,10.0,nelder-mead,38,0.7731614784921281
971,10.0,rmsprop,39,0.9147958660126524
972,10.0,newton-cg,39,0.9147958660126524
973,10.0,cobyla,39,1.0
974,10.0,nelder-mead,39,0.9147958660126524
975,10.0,rmsprop,40,1.0
976,10.0,newton-cg,40,0.8527334671756845
977,10.0,cobyla,40,1.0
978,10.0,nelder-mead,40,0.8236074244475612
979,10.0,rmsprop,41,0.7316879625981293
980,10.0,newton-cg,41,0.8982386981785195
981,10.0,cobyla,41,0.8224923326018498
982,10.0,nelder-mead,41,0.6185079101948073
983,10.0,rmsprop,42,0.4751034435923415
984,10.0,newton-cg,42,0.7946118905540416
985,10.0,cobyla,42,0.897144147492811
986,10.0,nelder-mead,42,0.7946118905540416
987,10.0,rmsprop,43,0.7223439660316505
988,10.0,newton-cg,43,0.8514293837777512
989,10.0,cobyla,43,0.8836220969294678
990,10.0,nelder-mead,43,0.7833457793062938
991,10.0,rmsprop,44,0.29872809690783536
992,10.0,newton-cg,44,0.43879752236224256
993,10.0,cobyla,44,0.8803434419426424
994,10.0,nelder-mead,44,0.43879752236224256
995,10.0,rmsprop,45,0.6614637143291975
996,10.0,newton-cg,45,0.6316286845630514
997,10.0,cobyla,45,1.0
998,10.0,nelder-mead,45,0.45156630752986204
999,10.0,rmsprop,46,0.6278073143686754
1000,10.0,newton-cg,46,0.6278073143686754
1001,10.0,cobyla,46,0.8180359365786772
1002,10.0,nelder-mead,46,0.9185312056409034
1003,10.0,rmsprop,47,0.7069108200246237
1004,10.0,newton-cg,47,0.16451292107584137
1005,10.0,cobyla,47,0.7481112139214502
1006,10.0,nelder-mead,47,0.7069108200246237
1007,10.0,rmsprop,48,0.7147716365969025
1008,10.0,newton-cg,48,0.62256297267893
1009,10.0,cobyla,48,0.9801867212088773
1010,10.0,nelder-mead,48,0.856795257402369
1011,10.0,rmsprop,49,0.702760507797377
1012,10.0,newton-cg,49,0.702760507797377
1013,10.0,cobyla,49,0.767673957636722
1014,10.0,nelder-mead,49,0.702760507797377
1015,10.0,rmsprop,50,0.7652737155478418
1016,10.0,newton-cg,50,0.6556639411164499
1017,10.0,cobyla,50,1.0
1018,10.0,nelder-mead,50,0.9205256315058692
1019,10.0,rmsprop,51,0.7507011769993365
1020,10.0,newton-cg,51,0.948233943441086
1021,10.0,cobyla,51,0.9495084301016277
1022,10.0,nelder-mead,51,0.7507011769993365
1023,10.0,rmsprop,52,0.6405583583176486
1024,10.0,newton-cg,52,0.9711710207092751
1025,10.0,cobyla,52,0.7131601253077229
1026,10.0,nelder-mead,52,0.9711710207092751
1027,10.0,rmsprop,53,0.8423598082143319
1028,10.0,newton-cg,53,0.6777534737101804
1029,10.0,cobyla,53,0.9636289534060137
1030,10.0,nelder-mead,53,1.0
1031,10.0,rmsprop,54,0.6878702218973252
1032,10.0,newton-cg,54,0.6878702218973252
1033,10.0,cobyla,54,0.8633464907898079
1034,10.0,nelder-mead,54,0.5565474246473435
1035,10.0,rmsprop,55,0.8840698646232017
1036,10.0,newton-cg,55,0.8208225996303021
1037,10.0,cobyla,55,0.8160571770834991
1038,10.0,nelder-mead,55,0.8208225996303021
1039,10.0,rmsprop,56,0.945238693680343
1040,10.0,newton-cg,56,0.9033285371236961
1041,10.0,cobyla,56,0.9381645039492215
1042,10.0,nelder-mead,56,0.945238693680343
1043,10.0,rmsprop,57,1.0
1044,10.0,newton-cg,57,1.0
1045,10.0,cobyla,57,0.951989777356258
1046,10.0,nelder-mead,57,0.8032355701828348
1047,10.0,rmsprop,58,0.70570613639567
1048,10.0,newton-cg,58,0.7537260485972945
1049,10.0,cobyla,58,0.6489841864206283
1050,10.0,nelder-mead,58,0.6524516685229907
1051,10.0,rmsprop,59,0.8150766537062419
1052,10.0,newton-cg,59,0.8150766537062419
1053,10.0,cobyla,59,0.9366285445306153
1054,10.0,nelder-mead,59,0.8150766537062419
1055,10.0,rmsprop,60,0.3944419114177968
1056,10.0,newton-cg,60,0.6417581025560902
1057,10.0,cobyla,60,0.992891897182987
1058,10.0,nelder-mead,60,0.3944419114177968
1059,10.0,rmsprop,61,0.5782551139658026
1060,10.0,newton-cg,61,0.9998679138616366
1061,10.0,cobyla,61,0.9998679138616366
1062,10.0,nelder-mead,61,0.7684141086444334
1063,10.0,rmsprop,62,1.0
1064,10.0,newton-cg,62,1.0
1065,10.0,cobyla,62,0.8178663950971629
1066,10.0,nelder-mead,62,1.0
1067,10.0,rmsprop,63,0.7849393096290902
1068,10.0,newton-cg,63,0.7849393096290902
1069,10.0,cobyla,63,0.8512326618019467
1070,10.0,nelder-mead,63,0.7849393096290902
1071,10.0,rmsprop,64,0.880808053836764
1072,10.0,newton-cg,64,0.880808053836764
1073,10.0,cobyla,64,0.9356674936076641
1074,10.0,nelder-mead,64,0.880808053836764
1075,10.0,rmsprop,65,0.5338107742938057
1076,10.0,newton-cg,65,0.8541846966888678
1077,10.0,cobyla,65,0.9875713921617836
1078,10.0,nelder-mead,65,0.6455347783457371
1079,10.0,rmsprop,66,0.7427305135884478
1080,10.0,newton-cg,66,1.0
1081,10.0,cobyla,66,0.9629213609206543
1082,10.0,nelder-mead,66,0.45218053804956765
1083,10.0,rmsprop,67,0.6215330596060417
1084,10.0,newton-cg,67,0.8486826499977107
1085,10.0,cobyla,67,0.9123705834011162
1086,10.0,nelder-mead,67,0.7408841941902344
1087,10.0,rmsprop,68,1.0
1088,10.0,newton-cg,68,0.8401259667631654
1089,10.0,cobyla,68,1.0
1090,10.0,nelder-mead,68,0.7920214580313668
1091,10.0,rmsprop,69,0.7847325701540508
1092,10.0,newton-cg,69,0.7847325701540508
1093,10.0,cobyla,69,0.7265141616701152
1094,10.0,nelder-mead,69,0.7847325701540508
1095,10.0,rmsprop,70,0.7822521743702529
1096,10.0,newton-cg,70,0.6547985758842806
1097,10.0,cobyla,70,0.750384880070674
1098,10.0,nelder-mead,70,0.7600600965189714
1099,10.0,rmsprop,71,1.0
1100,10.0,newton-cg,71,1.0
1101,10.0,cobyla,71,1.0
1102,10.0,nelder-mead,71,0.7965135853253968
1103,10.0,rmsprop,72,0.9073469940486485
1104,10.0,newton-cg,72,0.9073469940486485
1105,10.0,cobyla,72,0.9373420056919544
1106,10.0,nelder-mead,72,0.9073469940486485
1107,10.0,rmsprop,73,0.8243018429959164
1108,10.0,newton-cg,73,0.5126489911550228
1109,10.0,cobyla,73,1.0
1110,10.0,nelder-mead,73,0.5126489911550228
1111,10.0,rmsprop,74,0.45230526355992356
1112,10.0,newton-cg,74,0.45230526355992356
1113,10.0,cobyla,74,0.8041961076474203
1114,10.0,nelder-mead,74,0.45230526355992356
1115,10.0,rmsprop,75,0.7555000326818431
1116,10.0,newton-cg,75,0.7555000326818431
1117,10.0,cobyla,75,0.7201217191613978
1118,10.0,nelder-mead,75,0.7555000326818431
1119,10.0,rmsprop,76,0.7920704398704996
1120,10.0,newton-cg,76,0.991207571344785
1121,10.0,cobyla,76,1.0
1122,10.0,nelder-mead,76,0.991207571344785
1123,10.0,rmsprop,77,1.0
1124,10.0,newton-cg,77,0.9935765897400917
1125,10.0,cobyla,77,0.5468011691545358
1126,10.0,nelder-mead,77,0.5252327641164767
1127,10.0,rmsprop,78,0.6210056236805171
1128,10.0,newton-cg,78,0.6210056236805171
1129,10.0,cobyla,78,0.6811549079575232
1130,10.0,nelder-mead,78,0.6210056236805171
1131,10.0,rmsprop,79,0.9342662798575712
1132,10.0,newton-cg,79,0.9584777591420222
1133,10.0,cobyla,79,0.9342662798575712
1134,10.0,nelder-mead,79,0.9584777591420222
1135,10.0,rmsprop,80,0.8993358260272013
1136,10.0,newton-cg,80,0.8720520906400296
1137,10.0,cobyla,80,0.7903395806546415
1138,10.0,nelder-mead,80,0.8720520906400296
1139,10.0,rmsprop,81,0.8387319370187782
1140,10.0,newton-cg,81,0.8670740757940112
1141,10.0,cobyla,81,0.6863575439689302
1142,10.0,nelder-mead,81,0.9767823284549412
1143,10.0,rmsprop,82,0.8158025160846892
1144,10.0,newton-cg,82,0.8158025160846892
1145,10.0,cobyla,82,1.0
1146,10.0,nelder-mead,82,0.8020503097026216
1147,10.0,rmsprop,83,0.7203313422270408
1148,10.0,newton-cg,83,0.7203313422270408
1149,10.0,cobyla,83,0.947375072122288
1150,10.0,nelder-mead,83,0.7203313422270408
1151,10.0,rmsprop,84,0.6312937933456025
1152,10.0,newton-cg,84,0.6266040922708241
1153,10.0,cobyla,84,0.7892405301682278
1154,10.0,nelder-mead,84,0.6671146511669568
1155,10.0,rmsprop,85,0.5130360497197617
1156,10.0,newton-cg,85,1.0
1157,10.0,cobyla,85,1.0
1158,10.0,nelder-mead,85,0.6042237673921094
1159,10.0,rmsprop,86,0.8162291313047482
1160,10.0,newton-cg,86,0.6683955490866493
1161,10.0,cobyla,86,0.8771740287232975
1162,10.0,nelder-mead,86,0.6683955490866493
1163,10.0,rmsprop,87,1.0
1164,10.0,newton-cg,87,1.0
1165,10.0,cobyla,87,0.8514755632695051
1166,10.0,nelder-mead,87,0.9058904202107333
1167,10.0,rmsprop,88,0.5392974268111663
1168,10.0,newton-cg,88,1.0
1169,10.0,cobyla,88,1.0
1170,10.0,nelder-mead,88,0.9395111010693574
1171,10.0,rmsprop,89,0.9382986244306722
1172,10.0,newton-cg,89,0.8734094569459138
1173,10.0,cobyla,89,0.973916956008067
1174,10.0,nelder-mead,89,0.9382986244306722
1175,10.0,rmsprop,90,0.7887975089580976
1176,10.0,newton-cg,90,0.8584863134472379
1177,10.0,cobyla,90,1.0
1178,10.0,nelder-mead,90,0.9872059293798228
1179,10.0,rmsprop,91,0.7852547839540998
1180,10.0,newton-cg,91,0.5648368964590775
1181,10.0,cobyla,91,0.8987262050610191
1182,10.0,nelder-mead,91,0.7852547839540998
1183,10.0,rmsprop,92,0.6930902669787131
1184,10.0,newton-cg,92,0.7523541658611784
1185,10.0,cobyla,92,0.5046949478885642
1186,10.0,nelder-mead,92,0.9319971360249051
1187,10.0,rmsprop,93,0.6900096286937254
1188,10.0,newton-cg,93,0.6434813693501014
1189,10.0,cobyla,93,0.976902600994207
1190,10.0,nelder-mead,93,0.6900096286937254
1191,10.0,rmsprop,94,1.0
1192,10.0,newton-cg,94,0.8541948960659617
1193,10.0,cobyla,94,1.0
1194,10.0,nelder-mead,94,0.7745844006006293
1195,10.0,rmsprop,95,0.621118547099801
1196,10.0,newton-cg,95,0.6446748888130286
1197,10.0,cobyla,95,1.0
1198,10.0,nelder-mead,95,0.621118547099801
1199,10.0,rmsprop,96,0.8770941443552547
1200,10.0,newton-cg,96,0.6733643325055927
1201,10.0,cobyla,96,1.0
1202,10.0,nelder-mead,96,0.6992363348678597
1203,10.0,rmsprop,97,0.8977402674774277
1204,10.0,newton-cg,97,0.6026625312748798
1205,10.0,cobyla,97,0.9105180654193769
1206,10.0,nelder-mead,97,0.9986326294258847
1207,10.0,rmsprop,98,0.7378874670157547
1208,10.0,newton-cg,98,0.7644370631874986
1209,10.0,cobyla,98,0.7793150548388236
1210,10.0,nelder-mead,98,0.7378874670157547
1211,10.0,rmsprop,99,1.0
1212,10.0,newton-cg,99,0.8661701688892156
1213,10.0,cobyla,99,0.9990115821259687
1214,10.0,nelder-mead,99,1.0
1215,10.0,rmsprop,100,0.8862233580719693
1216,10.0,newton-cg,100,0.8862233580719693
1217,10.0,cobyla,100,1.0
1218,10.0,nelder-mead,100,0.8862233580719693
1219,100.0,rmsprop,1,0.9897330165229042
1220,100.0,newton-cg,1,0.8247941321199841
1221,100.0,cobyla,1,1.0
1222,100.0,nelder-mead,1,0.8080884123504325
1223,100.0,rmsprop,2,0.9341703531113503
1224,100.0,newton-cg,2,1.0
1225,100.0,cobyla,2,1.0
1226,100.0,nelder-mead,2,0.9250210768802505
1227,100.0,rmsprop,3,0.8041054880678141
1228,100.0,newton-cg,3,0.8415442658232625
1229,100.0,cobyla,3,1.0
1230,100.0,nelder-mead,3,1.0
1231,100.0,rmsprop,4,1.0
1232,100.0,newton-cg,4,0.7094123946250179
1233,100.0,cobyla,4,0.6078352834745653
1234,100.0,nelder-mead,4,0.734434797752808
1235,100.0,rmsprop,5,1.0
1236,100.0,newton-cg,5,0.8035487659837849
1237,100.0,cobyla,5,0.9736005344812674
1238,100.0,nelder-mead,5,0.8035487659837849
1239,100.0,rmsprop,6,1.0
1240,100.0,newton-cg,6,0.4065324946479863
1241,100.0,cobyla,6,0.9489305387800139
1242,100.0,nelder-mead,6,1.0
1243,100.0,rmsprop,7,1.0
1244,100.0,newton-cg,7,0.7514667836252106
1245,100.0,cobyla,7,0.830162883117454
1246,100.0,nelder-mead,7,0.9678381514963996
1247,100.0,rmsprop,8,0.9288205888126893
1248,100.0,newton-cg,8,0.9611991777998838
1249,100.0,cobyla,8,0.9578633151669094
1250,100.0,nelder-mead,8,0.9611991777998838
1251,100.0,rmsprop,9,0.9542890746307104
1252,100.0,newton-cg,9,0.7546385520347164
1253,100.0,cobyla,9,1.0
1254,100.0,nelder-mead,9,0.8317210594972406
1255,100.0,rmsprop,10,0.8235040186174492
1256,100.0,newton-cg,10,0.7418576559415252
1257,100.0,cobyla,10,0.8020503317137572
1258,100.0,nelder-mead,10,0.8764736719426361
1259,100.0,rmsprop,11,1.0
1260,100.0,newton-cg,11,0.5277632643559005
1261,100.0,cobyla,11,0.8583986359650234
1262,100.0,nelder-mead,11,0.8598566385439765
1263,100.0,rmsprop,12,1.0
1264,100.0,newton-cg,12,0.624056316811382
1265,100.0,cobyla,12,1.0
1266,100.0,nelder-mead,12,0.6491180083802062
1267,100.0,rmsprop,13,1.0
1268,100.0,newton-cg,13,0.7501448754292215
1269,100.0,cobyla,13,0.5947986964266678
1270,100.0,nelder-mead,13,0.9503437031702564
1271,100.0,rmsprop,14,0.9747111661515725
1272,100.0,newton-cg,14,0.6597101540528911
1273,100.0,cobyla,14,0.9747111661515725
1274,100.0,nelder-mead,14,0.5389178068599068
